ID,Timestamp,PID,PLAT,CTX,DESCRIPTION,TEXT EN,TEMP,INTENT,TRIGGERS,CAUS,ALGO_CAUSE,PB1,PB2,RESP_CONSEQ,FUTURE_USE,ARTIST_HARM
46,02/12/2025 22:58:37,6646052f36c0bd14aafa0f0f,Spotify,Stavo scrollando,"Scrollando nella home di Spotify, ho notato la sezione “Scopri cosa abbiamo scelto per te”. In questa sezione ci sono brani di artisti che non hanno nulla a che fare con ciò che ascolto.","Scrolling through the Spotify home page, I noticed the section “Discover what we've chosen for you”. This section features songs by artists that have nothing to do with what I listen to.",PRE,PASSIVE,TR1_Presentation,NO,3,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,"Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,3
47,02/12/2025 23:00:15,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Dopo aver finito di ascoltare una playlist di musica rock, spotify ha cominciato la riproduzione di brani consigliati. Il primo brano a partire è un brano che non ha nulla a che vedere con la playlist, di Anna e Lazza.","After finishing a rock music playlist, Spotify started playing recommended tracks. The first track that played was completely unrelated to the playlist, it was by Anna and Lazza.",POST,PASSIVE,TR3_Continuation,NO,2,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme",NO,3,4
48,02/12/2025 23:01:45,67235c9d9d3b60d42012c74a,Spotify,Ascolto passivo,Spotify mi consiglia ancora una canzone che nei giorni passati ho skippato,Spotify is still recommending a song that I skipped in the past few days.,POST,PASSIVE,TR3_Continuation,NO,4,"Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso","Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,3
49,02/12/2025 23:39:35,601705a0246e51313e8ed38e,Spotify,Stavo cercando qualcosa di specifico,"Ho notato spesso la raccomandazione di un gruppo che ho ascoltato un paio di volte, anche nella stessa radio, cosa che spesso non accade con altri artisti.","I have often noticed the recommendation of a group that I have listened to a couple of times, even on the same radio station, which is not often the case with other artists.",PRE,ACTIVE,TR2_Collection,NO,2,"Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti",Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti,NO,3,4
50,02/12/2025 23:54:12,601705a0246e51313e8ed38e,Spotify,Ascolto passivo,"In una radio di un brano, un artista è stato proposto tre volte nei primi brani della radio, più degli altri.","On a radio station playing a particular song, one artist was played three times in the first few songs on the radio, more than any other artist.",POST,PASSIVE,TR2_Collection,NO,3,Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
51,02/12/2025 23:57:10,601705a0246e51313e8ed38e,Spotify,Stavo cercando qualcosa di specifico,"Ho ricevuto due suggerimenti non proprio affini al brano da cui la radio si basava, il quale era breakbeat, mentre le raccomandazioni erano più sulla techno/hard techno.","I received two suggestions that weren’t really related to the track the radio was based on, which was breakbeat, while the recommendations leaned more toward techno/hard techno.",POST,ACTIVE,TR2_Collection,NO,3,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Proposte canzoni non pertinenti alla radio corrente.","Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,2,4
52,03/12/2025 01:12:04,60e5d3a91561c1746aa12a5e,TikTok,Stavo scrollando,Cercavo nuova musica ma mi uscivano solo canzoni tipo rock o pop rock degli anni 90-2000,"I was looking for new music, but all I could find were rock or pop rock songs from the 1990s and 2000s.",PRE,PASSIVE,TR1_Presentation,NO,5,Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso,Mi sono sentito “intrappolatə” in un loop di contenuti già familiari,NO,2,5
53,03/12/2025 01:16:26,60e5d3a91561c1746aa12a5e,Spotify,Stavo scrollando,"Cercavo suggerimenti sui miei ascolti, continuano a uscire playlist che non c'entrano con quello che ascolto ","I was looking for suggestions on what to listen to, but I keep getting playlists that have nothing to do with what I listen to. ",PRE,PASSIVE,TR1_Presentation,NO,4,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti",Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti,NO,2,4
54,03/12/2025 08:47:36,60e5d3a91561c1746aa12a5e,Spotify,Stavo scrollando,"Aperto l'app, il primo video consigliato (senza disclaimer se sia o meno un annuncio) è di un'artista che non ho mai ascoltato e che non fa un genere che ascolto, ma che fa musica indirizzata a ragazze e teen","When I opened the app, the first recommended video (with no disclaimer as to whether or not it was an advert) was by an artist I had never heard of and who does not play the kind of music I listen to, but who makes music aimed at girls and teenagers.",PRE,ACTIVE,TR1_Presentation,NO,4,Mi è sembrato stereotipato,"Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias",NO,3,3
55,03/12/2025 09:03:18,60ddf71e95896d2595f0e1a5,Spotify,Cercavo canzoni nuove per la playlist,"Ho notato che nei suggerimenti per canzoni nuove per la playlist erano presenti canzoni che già sono presenti in altre playlist, di artisti che già ascolto, e sono rimasta delusa","I noticed that in the suggestions for new songs for the playlist, there were tracks that were already in other playlists, by artists I already listen to, which left me disappointed.",PRE,ACTIVE,TR3_Continuation,NO,5,Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso,Mi sono sentito “intrappolatə” in un loop di contenuti già familiari,YES,3,4
56,03/12/2025 09:07:44,60ddf71e95896d2595f0e1a5,Spotify,Stavo cercando qualcosa di specifico,"La sezione “consigliata per oggi” contiene gli stessi identici album di ieri, ho controllato piu volte per assicurarmi che fosse davvero cosi, mi sembra un po’ una presa in giro",The ‘recommended for today’ section contains the exact same albums as yesterday. I checked several times to make sure that was really the case. It seems a bit like a joke to me.,PRE,ACTIVE,TR1_Presentation,NO,5,Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,YES,2,3
57,03/12/2025 14:06:11,5e68bd3b003be1000c6c4d25,Instagram,Stavo scrollando,Il solito reel che spamma clara,The usual reel that spams Clara,PRE,PASSIVE,TR1_Presentation,NO,1,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso","Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo",NO,2,4
58,03/12/2025 16:43:04,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Dopo aver finito di ascoltare una playlist indie, spotify ha cominciato la riproduzione di brani consigliati. Il primo brano a partire è un brano che è totalmente diverso dalla playlist, di Sfera Ebbasta e Shiva","After finishing an indie playlist, Spotify started playing recommended tracks. The first track that played was completely different from the playlist, it was by Sfera Ebbasta and Shiva.",POST,PASSIVE,TR3_Continuation,NO,2,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,"Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,4
59,03/12/2025 16:44:11,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Dopo aver finito di ascoltare una playlist creata per allenarmi, spotify ha cominciato la riproduzione di brani consigliati. Il brano a partire subito dopo è un brano di “RRARI DAL TACCO” completamente diverso da ciò che stavo ascoltando e da cosa ascolto di solito.","After finishing a playlist I had made for working out, Spotify started playing recommended tracks. The very next track was by “RRARI DAL TACCO,” completely different from what I had been listening to and from what I usually listen to.",POST,PASSIVE,TR3_Continuation,NO,2,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
60,03/12/2025 16:45:19,6646052f36c0bd14aafa0f0f,Spotify,Stavo scrollando,"Scrollando nella home di spotify, ho notato la sezione “Altro di ciò che ti piace”. C’erano varie cose che effettivamente rispecchiano i miei gusti, ma poi ho notato “HOT HITS ITALIA” in cui erano presenti quasi tutti artisti che non ascolto e che non rientrano nei miei gusti.","Scrolling through the Spotify home page, I noticed the section “More of what you like”. There were various things that actually reflected my tastes, but then I noticed “HOT HITS ITALIA”, which featured almost all artists that I don't listen to and that don't suit my tastes.",PRE,PASSIVE,TR1_Presentation,NO,2,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.,NO,3,4
61,03/12/2025 19:20:57,60ddf71e95896d2595f0e1a5,Spotify,Stavo cercando qualcosa di specifico,"Vengono suggeriti in gran misura eventi musicali, concerti di artisti maschili, mi fa domandare se è un problema dell’algoritmo o sistemico, che va oltre ai temi di questo studio","Musical events and concerts by male artists are largely suggested, which makes me wonder whether this is a problem with the algorithm or a systemic issue that goes beyond the scope of this study.",PRE,ACTIVE,TR1_Presentation,NO,1,Ho visto pochissime artiste donne o artisti non occidentali essere consigliati,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,YES,3,4
62,03/12/2025 19:51:55,67235c9d9d3b60d42012c74a,Spotify,Stavo cercando qualcosa di specifico,"Ho notato come le diverse playlist proposte da Spotify, contengano le stesse identiche canzoni o stessi album degli stessi artisti.",I noticed that the various playlists suggested by Spotify contain the exact same songs or the same albums by the same artists.,PRE,ACTIVE,TR2_Collection,NO,4,"Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,4
63,03/12/2025 19:55:27,67235c9d9d3b60d42012c74a,YouTube Music,Stavo cercando qualcosa di specifico,"Stavo guardando il video musicale di un artista poco conosciuto, e l’autoplay mi ha consigliato un’artista molto famosa subito dopo","I was watching the music video of a little-known artist, and autoplay recommended a very famous artist right after.",POST,ACTIVE,TR3_Continuation,NO,5,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme",NO,3,5
64,03/12/2025 20:01:28,67235c9d9d3b60d42012c74a,YouTube Music,Stavo cercando qualcosa di specifico,"Quando cerco il nome di un’artista italiana molto poco conosciuta, Youtube mi propone comunque canzoni di un’artista molto famosa.","When I search for the name of a little-known Italian artist, YouTube still suggests songs by a very famous artist.",PRE,ACTIVE,TR1_Presentation,NO,5,"Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,5
